"Fecha.de.la.actividad","Tipo.de.actividad","Tiempo.transcurrido","Distancia","Ritmo.cardiaco.máximo","Esfuerzo.Relativo","Equipamiento.de.la.actividad","Tiempo.en.movimiento","Velocidad.máxima","Velocidad.promedio","Desnivel.positivo","Pendiente.máxima","Pendiente.promedio","Cadencia.máx.","Cadencia.promedio","Ritmo.cardiaco.promedio","Vatios.máx.","Vatios.promedio","Calorías"
2019-09-16,"Entrenamiento con pesas",3532,0,121,6,"",3532,0,0,NA,0,0,NA,NA,90,NA,NA,188
2019-09-17,"Entrenamiento con pesas",4480,0,123,8,"",4480,0,0,NA,0,0,NA,NA,91,NA,NA,245
2019-09-18,"Entrenamiento con pesas",5387,0,140,12,"",5387,0,0,NA,0,0,NA,NA,100,NA,NA,346
2019-09-19,"Entrenamiento con pesas",4373,0,122,6,"",4373,0,0,NA,0,0,NA,NA,82,NA,NA,183
2019-09-20,"Bicicleta virtual",4201,0,145,43,"Giant TCR Composite 2",4201,0,NA,NA,0,0,NA,NA,127,NA,NA,523
2019-09-21,"Entrenamiento con pesas",4199,0,134,9,"",4199,0,0,NA,0,0,NA,NA,97,NA,NA,267
2019-09-21,"Entrenamiento",8727,5.55,188,48,"",8011,9.35999965667725,NA,2,40,0,116,58.0633697509766,130,NA,NA,1098
2019-09-22,"Entrenamiento con pesas",5783,0,117,8,"",5783,0,0,NA,0,0,NA,NA,82,NA,NA,236
2019-09-23,"Bicicleta virtual",4202,0,144,50,"Giant TCR Composite 2",4202,0,NA,NA,0,0,NA,NA,130,NA,NA,558
2019-09-24,"Entrenamiento con pesas",4709,0,127,9,"",4709,0,0,NA,0,0,NA,NA,93,NA,NA,269
2019-09-25,"Entrenamiento con pesas",5841,0,127,10,"",5841,0,0,NA,0,0,NA,NA,88,NA,NA,295
2019-09-26,"Entrenamiento con pesas",2842,0,122,4,"",2842,0,0,NA,0,0,NA,NA,85,NA,NA,130
2019-09-27,"Bicicleta virtual",4200,0,169,91,"Giant TCR Composite 2",4200,0,NA,NA,0,0,NA,NA,138,NA,NA,663
2019-09-28,"Entrenamiento con pesas",5003,0,123,9,"",5003,0,0,NA,0,0,NA,NA,89,NA,NA,260
2019-09-28,"Entrenamiento",8569,5.78,161,37,"",7863,12.6,NA,10,40,-0.31812995672226,116,55.534912109375,132,NA,NA,1064
2019-09-29,"Bicicleta",11508,84.8,178,98,"Giant TCR Composite 2",10177,66.6,NA,716,9.69999980926514,-0.0238205585628747,NA,NA,138,NA,NA,1465
2019-09-30,"Bicicleta virtual",2401,0,137,18,"Giant TCR Composite 2",2401,0,NA,NA,0,0,NA,NA,121,NA,NA,298
2019-10-01,"Entrenamiento con pesas",3969,0,136,9,"",3969,0,0,NA,0,0,NA,NA,101,NA,NA,282
2019-10-02,"Entrenamiento con pesas",5706,0,115,9,"",5706,0,0,NA,0,0,NA,NA,83,NA,NA,243
2019-10-02,"Entrenamiento",6403,3.52,132,9,"",5580,16.2,NA,2,40,0.0965607315301895,118,54.9720993041992,87,NA,NA,358
2019-10-03,"Entrenamiento con pesas",3722,0,106,5,"",3722,0,0,NA,0,0,NA,NA,82,NA,NA,159
2019-10-04,"Bicicleta virtual",2400,0,151,22,"Giant TCR Composite 2",2400,0,NA,NA,0,0,NA,NA,125,NA,NA,319
2019-10-05,"Entrenamiento con pesas",5554,0,118,8,"",5554,0,0,NA,0,0,NA,NA,83,NA,NA,240
2019-10-06,"Bicicleta",12584,100.62,180,158,"Giant TCR Composite 2",11567,66.6,NA,701,10.6999998092651,-0.0188823249191045,NA,NA,146,NA,NA,1732
2019-10-07,"Entrenamiento con pesas",5461,0,116,10,"",5461,0,0,NA,0,0,NA,NA,92,NA,NA,301
2019-10-08,"Entrenamiento con pesas",3670,0,112,5,"",3670,0,0,NA,0,0,NA,NA,82,NA,NA,152
2019-10-08,"Entrenamiento",3636,2.52,140,7,"",3082,12.9599996566772,NA,4,40,-1.39726901054382,114,62.5635185241699,99,NA,NA,275
2019-10-09,"Entrenamiento con pesas",6179,0,130,12,"",6179,0,0,NA,0,0,NA,NA,96,NA,NA,373
2019-10-10,"Entrenamiento con pesas",4689,0,105,6,"",4689,0,0,NA,0,0,NA,NA,76,NA,NA,159
2019-10-10,"Entrenamiento",3161,2.2,132,5,"",2681,11.8799998283386,NA,0,40,-0.036243375390768,92,63.430908203125,91,NA,NA,202
2019-10-11,"Bicicleta virtual",3001,0,152,41,"Giant TCR Composite 2",3001,0,NA,NA,0,0,NA,NA,129,NA,NA,431
2019-10-12,"Entrenamiento con pesas",5447,0,122,9,"",5447,0,0,NA,0,0,NA,NA,89,NA,NA,271
2019-10-13,"Bicicleta",11814,83.8,182,150,"Giant TCR Composite 2",10356,74.160001373291,NA,817,18.1000003814697,-0.0245816353708505,NA,NA,147,NA,NA,1650
2019-10-14,"Entrenamiento con pesas",4511,0,125,7,"",4511,0,0,NA,0,0,NA,NA,87,NA,NA,223
2019-10-15,"Entrenamiento con pesas",4953,0,118,8,"",4953,0,0,NA,0,0,NA,NA,86,NA,NA,229
2019-10-15,"Entrenamiento",1961,1.54,144,4,"",1809,16.5599996566772,NA,0,22.5,-0.362764775753021,108,65.4618911743164,104,NA,NA,175
2019-10-16,"Entrenamiento con pesas",5144,0,115,7,"",5144,0,0,NA,0,0,NA,NA,82,NA,NA,214
2019-10-17,"Entrenamiento con pesas",3301,0,116,5,"",3301,0,0,NA,0,0,NA,NA,87,NA,NA,170
2019-10-17,"Entrenamiento",1684,1.25,146,3,"",1505,13.6799998283386,NA,0,40,0.207154810428619,88,62.5499992370605,103,NA,NA,149
2019-10-18,"Bicicleta virtual",3001,0,161,30,"Giant TCR Composite 2",3001,0,NA,NA,0,0,NA,NA,126,NA,NA,410
2019-10-19,"Entrenamiento",6744,4.08,127,11,"",6242,9.35999965667725,NA,0,37,-1.82102990150452,115,56.7911224365234,88,NA,NA,390
2019-10-20,"Entrenamiento con pesas",4991,0,112,7,"",4991,0,0,NA,0,0,NA,NA,79,NA,NA,188
2019-10-21,"Entrenamiento con pesas",6064,0,124,12,"",6064,0,0,NA,0,0,NA,NA,95,NA,NA,368
2019-10-22,"Entrenamiento con pesas",3609,0,108,5,"",3609,0,0,NA,0,0,NA,NA,80,NA,NA,139
2019-10-23,"Entrenamiento con pesas",6311,0,142,13,"",6311,0,0,NA,0,0,NA,NA,96,NA,NA,397
2019-10-24,"Entrenamiento con pesas",3555,0,112,4,"",3555,0,0,NA,0,0,NA,NA,77,NA,NA,126
2019-10-24,"Entrenamiento",2533,1.88,143,5,"",2184,15.8400003433228,NA,5,40,0.435660392045975,98,62.1708450317383,105,NA,NA,224
2019-10-25,"Bicicleta virtual",4200,0,148,62,"Giant TCR Composite 2",4200,0,NA,NA,0,0,NA,NA,132,NA,NA,607
2019-10-26,"Entrenamiento con pesas",5212,0,121,10,"",5212,0,0,NA,0,0,NA,NA,93,NA,NA,302
2019-10-27,"Bicicleta",10761,72.95,174,92,"Giant TCR Composite 2",8793,69.120002746582,NA,706,15.8000001907349,-0.0043861092999577,NA,NA,139,NA,NA,1312
2019-10-28,"Entrenamiento con pesas",5307,0,136,9,"",5307,0,0,NA,0,0,NA,NA,87,NA,NA,262
2019-10-29,"Entrenamiento con pesas",4581,0,127,8,"",4581,0,0,NA,0,0,NA,NA,92,NA,NA,261
2019-10-29,"Entrenamiento",2091,1.51,133,3,"",1625,15.4800006866455,NA,3,36.9000015258789,0,122,63.0265235900879,97,NA,NA,163
2019-10-30,"Entrenamiento con pesas",4890,0,108,7,"",4890,0,0,NA,0,0,NA,NA,82,NA,NA,202
2019-10-31,"Entrenamiento con pesas",4338,0,113,7,"",4338,0,0,NA,0,0,NA,NA,84,NA,NA,195
2019-10-31,"Entrenamiento",3088,2.17,138,5,"",2655,10.8,NA,4,19.5,0,104,62.2565231323242,96,NA,NA,225
2019-11-01,"Bicicleta",9255,79.65,184,169,"Giant TCR Composite 2",8574,62.279997253418,NA,418,9.89999961853027,-0.0095415534451603,NA,NA,154,NA,NA,1589
2019-11-02,"Entrenamiento con pesas",5276,0,122,9,"",5276,0,0,NA,0,0,NA,NA,90,NA,NA,282
2019-11-03,"Entrenamiento con pesas",5866,0,113,10,"",5866,0,0,NA,0,0,NA,NA,87,NA,NA,281
2019-11-03,"Entrenamiento con pesas",383,0,99,0,"",383,0,0,NA,0,0,NA,NA,85,NA,NA,18
2019-11-04,"Entrenamiento con pesas",5125,0,132,8,"",5125,0,0,NA,0,0,NA,NA,85,NA,NA,239
2019-11-05,"Bicicleta virtual",4200,0,145,46,"Giant TCR Composite 2",4200,0,NA,NA,0,0,NA,NA,127,NA,NA,557
2019-11-06,"Entrenamiento con pesas",6614,0,119,12,"",6614,0,0,NA,0,0,NA,NA,92,NA,NA,368
2019-11-07,"Entrenamiento con pesas",4932,0,111,7,"",4932,0,0,NA,0,0,NA,NA,81,NA,NA,196
2019-11-07,"Entrenamiento",2766,2.1,137,4,"",2201,21.2400003433228,NA,5,26.2999992370605,0.0095183700323104,102,67.2687835693359,90,NA,NA,171
2019-11-08,"Bicicleta virtual",2401,0,143,18,"Giant TCR Composite 2",2401,0,NA,NA,0,0,NA,NA,121,NA,NA,302
2019-11-09,"Entrenamiento con pesas",5329,0,134,9,"",5329,0,0,NA,0,0,NA,NA,88,NA,NA,258
2019-11-10,"Bicicleta",10269,78.04,183,120,"Giant TCR Composite 2",9483,64.439998626709,NA,571,18.2000007629395,-0.0176819022744894,NA,NA,145,NA,NA,1501
2019-11-11,"Entrenamiento con pesas",5101,0,118,8,"",5101,0,0,NA,0,0,NA,NA,85,NA,NA,238
2019-11-12,"Entrenamiento con pesas",4092,0,119,7,"",4092,0,0,NA,0,0,NA,NA,89,NA,NA,211
2019-11-12,"Entrenamiento",3335,2.07,135,6,"",2866,14.4,NA,9,22.3999996185303,0,83,58.279613494873,98,NA,NA,245
2019-11-13,"Entrenamiento con pesas",5821,0,121,11,"",5821,0,0,NA,0,0,NA,NA,91,NA,NA,315
2019-11-14,"Entrenamiento con pesas",3673,0,122,6,"",3673,0,0,NA,0,0,NA,NA,89,NA,NA,188
2019-11-16,"Entrenamiento con pesas",4638,0,109,6,"",4638,0,0,NA,0,0,NA,NA,79,NA,NA,166
2019-11-17,"Bicicleta",11118,86.06,171,88,"Giant TCR Composite 2",10247,57.239998626709,30.2292011260986,659,10.3000001907349,-0.0046475152485072,NA,NA,138,NA,NA,1390
2019-11-18,"Entrenamiento con pesas",4901,0,118,8,"",4901,0,0,NA,0,0,NA,NA,85,NA,NA,221
2019-11-19,"Entrenamiento con pesas",3928,0,122,6,"",3928,0,0,NA,0,0,NA,NA,85,NA,NA,182
2019-11-19,"Entrenamiento",4013,2.87,144,7,"",3317,19.0800006866455,2.58120002746582,20,32.9000015258789,0.472944766283035,99,58.3509750366211,97,NA,NA,288
2019-11-20,"Entrenamiento con pesas",5168,0,113,8,"",5168,0,0,NA,0,0,NA,NA,87,NA,NA,255
2019-11-21,"Entrenamiento con pesas",3812,0,123,6,"",3812,0,0,NA,0,0,NA,NA,86,NA,NA,180
2019-11-21,"Entrenamiento",2812,1.55,125,3,"",2258,12.6,1.99800002574921,4,30.1000003814697,-0.347467988729477,120,58.1275520324707,85,NA,NA,146
2019-11-23,"Bicicleta",11341,76.8,187,95,"Giant TCR Composite 2",9227,59.039998626709,29.9591983795166,372,20,-0.0622373968362808,NA,NA,140,NA,NA,1425
2019-11-23,"Entrenamiento",3397,2.39,118,6,"",3273,10.4400003433228,2.63681015968323,22.3999996185303,37.5,-0.0417135953903198,123,56.9936065673828,90,NA,NA,255
2019-11-24,"Entrenamiento con pesas",3979,0,107,5,"",3979,0,0,NA,0,0,NA,NA,80,NA,NA,146
2019-11-25,"Entrenamiento con pesas",4003,0,109,6,"",4003,0,0,NA,0,0,NA,NA,81,NA,NA,159
2019-11-25,"Entrenamiento",5810,3.53,133,9,"",4794,12.9599996566772,2.18879992961884,2,36.4000015258789,-0.17545348405838,116,59.1266975402832,92,NA,NA,370
2019-11-26,"Entrenamiento con pesas",4019,0,119,6,"",4019,0,0,NA,0,0,NA,NA,86,NA,NA,191
2019-11-28,"Entrenamiento con pesas",5658,0,116,10,"",5658,0,0,NA,0,0,NA,NA,89,NA,NA,291
2019-11-28,"Entrenamiento",3491,2.28,121,4,"",2788,16.2,2.36160006523132,4,32.4000015258789,-0.03497114777565,116,61.8955917358398,84,NA,NA,176
2019-11-30,"Entrenamiento con pesas",4863,0,121,8,"",4863,0,0,NA,0,0,NA,NA,88,NA,NA,246
2019-11-30,"Entrenamiento",3866,2.45,123,6,"",3559,13.3200001716614,2.47781953811646,29.6000003814697,36.7999992370605,0.0163291972130537,109,59.5391044616699,87,NA,NA,236
2019-12-01,"Entrenamiento con pesas",4584,0,106,6,"",4584,0,0,NA,0,0,NA,NA,79,NA,NA,157
2019-12-02,"Entrenamiento con pesas",6032,0,117,10,"",6032,0,0,NA,0,0,NA,NA,88,NA,NA,294
2019-12-03,"Entrenamiento con pesas",3934,0,132,6,"",3934,0,0,NA,0,0,NA,NA,83,NA,NA,164
2019-12-03,"Bicicleta virtual",4329,0,147,39,"Giant TCR Composite 2",4329,0,0,NA,0,0,NA,NA,124,NA,NA,524
2019-12-03,"Entrenamiento",3366,1.9,126,6,"",2990,13.6799998283386,2.03399999141693,2,23.2999992370605,0.242067039012909,98,54.4081649780273,94,NA,NA,223
2019-12-04,"Entrenamiento con pesas",6004,0,113,10,"",6004,0,0,NA,0,0,NA,NA,87,NA,NA,294
2019-12-05,"Entrenamiento con pesas",4624,0,125,7,"",4624,0,0,NA,0,0,NA,NA,81,NA,NA,187
2019-12-05,"Entrenamiento",3547,1.84,128,5,"",2940,11.5200001716614,1.86839997768402,0,23,0,92,55.1534652709961,91,NA,NA,224
2019-12-06,"Entrenamiento",4961,3.19,133,9,"",4353,11.5200001716614,2.31480002403259,0,40,0.275689214468002,92,56.5377349853516,95,NA,NA,334
2019-12-07,"Bicicleta",12838,93.52,183,126,"Giant TCR Composite 2",11015,61.2,30.5676006317139,650,20.2999992370605,-0.0190333016216754,NA,NA,142,NA,NA,1759
2019-12-08,"Entrenamiento con pesas",5152,0,113,8,"",5152,0,0,NA,0,0,NA,NA,86,NA,NA,240
2019-12-09,"Bicicleta",11748,78.11,177,82,"Giant TCR Composite 2",9646,51.4800006866455,29.1852012634277,536,15.6999998092651,-0.0222737677395343,NA,NA,135,NA,NA,1400
2019-12-10,"Entrenamiento con pesas",3936,0,114,5,"",3936,0,0,NA,0,0,NA,NA,80,NA,NA,156
2019-12-10,"Entrenamiento",3499,2.38,131,5,"",2742,13.6799998283386,2.45159997940063,7,25.5,-0.604889512062073,114,60.6662330627441,94,NA,NA,235
2019-12-11,"Entrenamiento con pesas",5130,0,113,8,"",5130,0,0,NA,0,0,NA,NA,86,NA,NA,243
2019-12-12,"Entrenamiento con pesas",4935,0,115,8,"",4935,0,0,NA,0,0,NA,NA,86,NA,NA,234
2019-12-13,"Bicicleta virtual",4202,0,154,47,"Giant TCR Composite 2",4202,0,0,NA,0,0,NA,NA,128,NA,NA,560
2019-12-15,"Bicicleta",12896,98.72,184,126,"Giant TCR Composite 2",11678,69.479997253418,30.4812000274658,703,17.7000007629395,-0.0127632422372698,NA,NA,140,NA,NA,1654
2019-12-16,"Entrenamiento con pesas",5066,0,110,7,"",5066,0,0,NA,0,0,NA,NA,82,NA,NA,201
2019-12-17,"Entrenamiento con pesas",4627,0,129,7,"",4627,0,0,NA,0,0,NA,NA,83,NA,NA,194
2019-12-17,"Entrenamiento",3422,2.03,126,5,"",2827,14.0400003433228,2.13479998111725,5,28.6000003814697,0.1084064245224,103,58.5397109985352,93,NA,NA,223
2019-12-18,"Entrenamiento con pesas",4571,0,112,7,"",4571,0,0,NA,0,0,NA,NA,87,NA,NA,211
2019-12-19,"Entrenamiento con pesas",4477,0,113,6,"",4477,0,0,NA,0,0,NA,NA,82,NA,NA,181
2019-12-20,"Bicicleta virtual",4201,0,151,39,"Giant TCR Composite 2",4201,0,0,NA,0,0,NA,NA,127,NA,NA,542
2019-12-21,"Entrenamiento con pesas",5446,0,115,9,"",5446,0,0,NA,0,0,NA,NA,88,NA,NA,268
2019-12-22,"Entrenamiento con pesas",4612,0,111,7,"",4612,0,0,NA,0,0,NA,NA,82,NA,NA,185
2019-12-22,"Bicicleta virtual",4201,0,152,55,"Giant TCR Composite 2",4201,0,0,NA,0,0,NA,NA,130,NA,NA,574
2019-12-23,"Entrenamiento con pesas",4786,0,123,8,"",4786,0,0,NA,0,0,NA,NA,90,NA,NA,251
2019-12-24,"Bicicleta",10180,79.13,174,71,"Giant TCR Composite 2",9186,52.2,31.0139991760254,405,8.19999980926514,-0.0199665371328592,NA,NA,135,NA,NA,1241
2019-12-26,"Entrenamiento con pesas",5346,0,115,9,"",5346,0,0,NA,0,0,NA,NA,88,NA,NA,269
2019-12-26,"Entrenamiento",6014,4.05,123,9,"",5419,12.6,2.42640008926392,0,18.8999996185303,-0.532793939113617,87,57.1512718200684,87,NA,NA,332
2019-12-27,"Entrenamiento con pesas",5413,0,112,7,"",5413,0,0,NA,0,0,NA,NA,79,NA,NA,188
2019-12-28,"Bicicleta",9226,70.61,174,63,"Giant TCR Composite 2",8256,62.279997253418,30.873600769043,524,8.69999980926514,-0.020958898589015,NA,NA,136,NA,NA,1133
2019-12-29,"Entrenamiento con pesas",4535,0,113,6,"",4535,0,0,NA,0,0,NA,NA,77,NA,NA,148
2019-12-30,"Entrenamiento con pesas",4812,0,98,6,"",4812,0,0,0,0,0,NA,NA,78,NA,NA,163
2019-12-31,"Bicicleta",10000,80.05,172,67,"Giant TCR Composite 2",9224,63.720002746582,31.2480010986328,405,7,-0.0319782942533493,NA,NA,136,NA,NA,1210
2020-01-01,"Caminata",5473,5.19,104,5,"",5308,11.1599996566772,3.4128000497818,22,38.7999992370605,0.219665870070457,80,47.3638954162598,66,NA,NA,302
2020-01-02,"Entrenamiento con pesas",4847,0,109,7,"",4847,0,0,0,0,0,NA,NA,83,NA,NA,206
2020-01-03,"Entrenamiento con pesas",5418,0,112,8,"",5418,0,0,0,0,0,NA,NA,85,NA,NA,235
2020-01-04,"Entrenamiento con pesas",4923,0,111,7,"",4923,0,0,0,0,0,NA,NA,81,NA,NA,185
2020-01-05,"Bicicleta",8610,69.5,182,75,"Giant TCR Composite 2",7753,55.439998626709,32.3315998077393,258,6.09999990463257,-0.0402853339910507,NA,NA,140,NA,NA,1173
2020-01-07,"Entrenamiento",3627,1.82,113,5,"",3094,9.35999965667725,1.81080007553101,8,15.1999998092651,-0.285103350877762,111,55.7102279663086,85,NA,NA,188
2020-01-08,"Entrenamiento con pesas",4353,0,117,6,"",4353,0,0,NA,0,0,NA,NA,83,NA,NA,177
2020-01-09,"Entrenamiento con pesas",5667,0,132,9,"",5667,0,0,NA,0,0,NA,NA,87,NA,NA,259
2020-01-09,"Entrenamiento",3374,1.9,120,6,"",3086,7.92000017166138,2.03399999141693,4,12.8000001907349,-1.46966195106506,96,56.786548614502,93,NA,NA,220
2020-01-10,"Entrenamiento con pesas",3835,0,105,5,"",3835,0,0,NA,0,0,NA,NA,76,NA,NA,113
2020-01-11,"Bicicleta",15811,111.77,176,141,"Giant TCR Composite 2",13750,68.4,29.2751998901367,990,31.8999996185303,-0.0073364288546144,NA,NA,141,NA,NA,1978
2020-01-12,"Entrenamiento con pesas",5125,0,107,7,"",5125,0,0,NA,0,0,NA,NA,82,NA,NA,199
2020-01-13,"Entrenamiento con pesas",4560,0,110,6,"",4560,0,0,NA,0,0,NA,NA,78,NA,NA,154
2020-01-13,"Entrenamiento con pesas",4201,0,160,61,"",4201,0,0,NA,0,0,NA,NA,133,NA,NA,608
2020-01-14,"Entrenamiento con pesas",4487,0,115,6,"",4487,0,0,NA,0,0,NA,NA,78,NA,NA,142
2020-01-14,"Entrenamiento",3375,2.19,138,5,"",2911,18.3599996566772,2.34360008239746,4,23.7000007629395,0,123,58.7236175537109,86,NA,NA,184
2020-01-15,"Entrenamiento con pesas",3781,0,101,4,"",3781,0,0,NA,0,0,NA,NA,71,NA,NA,92
2020-01-15,"Bicicleta virtual",5580,0,164,148,"Giant TCR Composite 2",5580,0,0,NA,0,0,NA,NA,145,NA,NA,929
2020-01-16,"Entrenamiento con pesas",4326,0,112,6,"",4326,0,0,NA,0,0,NA,NA,84,NA,NA,186
2020-01-16,"Entrenamiento",3875,2.3,133,6,"",3413,15.4800006866455,2.14560005664825,2,26.2000007629395,0.0693000704050064,88,59.0768127441406,92,NA,NA,248
2020-01-17,"Entrenamiento con pesas",3607,0,104,4,"",3607,0,0,NA,0,0,NA,NA,75,NA,NA,113
2020-01-17,"Entrenamiento con pesas",4200,0,163,60,"",4200,0,0,NA,0,0,NA,NA,134,NA,NA,616
2020-01-18,"Entrenamiento con pesas",4633,0,133,6,"",4633,0,0,NA,0,0,NA,NA,81,NA,NA,189
2020-01-19,"Bicicleta",10347,79.22,178,124,"Giant TCR Composite 2",9355,64.8,30.4451992034912,425,11.3999996185303,-0.0350915715098381,NA,NA,147,NA,NA,1445
2020-01-20,"Entrenamiento con pesas",4175,0,111,5,"",4175,0,0,NA,0,0,NA,NA,75,NA,NA,128
2020-01-20,"Bicicleta virtual",2402,0,139,12,"Giant TCR Composite 2",2402,0,0,NA,0,0,NA,NA,116,NA,NA,275
2020-01-21,"Entrenamiento con pesas",4286,0,107,6,"",4286,0,0,NA,0,0,NA,NA,78,NA,NA,154
2020-01-22,"Bicicleta virtual",5582,0,168,184,"Giant TCR Composite 2",5582,0,0,NA,0,0,NA,NA,150,NA,NA,1028
2020-01-23,"Entrenamiento con pesas",4850,0,105,6,"",4850,0,0,NA,0,0,NA,NA,74,NA,NA,151
2020-01-23,"Entrenamiento",3412,2.12,129,3,"",2954,12.2400003433228,2.24280009269714,6,7.30000019073486,0,102,58.7391967773438,73,NA,NA,130
2020-01-24,"Entrenamiento con pesas",3990,0,104,5,"",3990,0,0,NA,0,0,NA,NA,76,NA,NA,127
2020-01-24,"Entrenamiento con pesas",4501,0,157,61,"",4501,0,0,NA,0,0,NA,NA,133,NA,NA,651
2020-01-25,"Entrenamiento con pesas",4568,0,94,4,"",4568,0,0,NA,0,0,NA,NA,66,NA,NA,93
2020-01-26,"Bicicleta",5336,40.93,173,31,"Giant TCR Composite 2",5263,54.360001373291,27.9900003433228,367,14.8000001907349,-0.0469084419310092,NA,NA,130,NA,NA,694
2020-01-27,"Entrenamiento con pesas",4458,0,125,6,"",4458,0,0,NA,0,0,NA,NA,82,NA,NA,187
2020-01-28,"Entrenamiento con pesas",4807,0,116,6,"",4807,0,0,NA,0,0,NA,NA,78,NA,NA,171
2020-01-28,"Entrenamiento",3601,2.3,132,5,"",2946,11.5200001716614,2.30039999485016,4,28.6000003814697,-0.434688121080399,105,57.5546493530273,89,NA,NA,218
2020-01-29,"Entrenamiento con pesas",3674,0,104,4,"",3674,0,0,NA,0,0,NA,NA,76,NA,NA,111
2020-01-30,"Entrenamiento con pesas",4058,0,105,5,"",4058,0,0,NA,0,0,NA,NA,76,NA,NA,129
2020-01-30,"Entrenamiento",3678,2.05,136,5,"",3274,6.47999982833862,2.00519993305206,2,40,0.780640125274658,118,56.4593315124512,89,NA,NA,214
2020-01-31,"Entrenamiento con pesas",4420,0,115,6,"",4420,0,0,NA,0,0,NA,NA,80,NA,NA,174
2020-02-01,"Entrenamiento con pesas",4780,0,120,5,"",4780,0,0,NA,0,0,NA,NA,74,NA,NA,135
2020-02-02,"Entrenamiento con pesas",3782,0,111,6,"",3782,0,0,NA,0,0,NA,NA,83,NA,NA,155
2020-02-02,"Entrenamiento",5213,2.62,135,10,"",4445,10.4400003433228,1.81440002918243,2,27.8999996185303,-0.190505221486092,121,56.9527969360352,102,NA,NA,401
2020-02-03,"Entrenamiento con pesas",3071,0,117,3,"",3071,0,0,NA,0,0,NA,NA,73,NA,NA,86
2020-02-04,"Entrenamiento con pesas",4036,0,113,6,"",4036,0,0,NA,0,0,NA,NA,81,NA,NA,154
2020-02-04,"Entrenamiento",3513,2.2,130,4,"",2804,14.4,2.26440002918243,5,17,-0.0452837012708187,105,60.9835052490234,85,NA,NA,186
2020-02-05,"Carrera",3577,10.06,169,53,"",3543,15.8400003433228,10.2239996910095,121,14.8000001907349,0.0079482570290565,85,75.2746963500977,145,NA,NA,653
2020-02-06,"Entrenamiento con pesas",4737,0,116,7,"",4737,0,0,NA,0,0,NA,NA,82,NA,NA,199
2020-02-07,"Entrenamiento con pesas",3979,0,114,6,"",3979,0,0,NA,0,0,NA,NA,85,NA,NA,185
2020-02-08,"Entrenamiento con pesas",4334,0,104,5,"",4334,0,0,NA,0,0,NA,NA,76,NA,NA,136
2020-02-09,"Entrenamiento con pesas",4881,0,123,8,"",4881,0,0,NA,0,0,NA,NA,85,NA,NA,224
2020-02-10,"Entrenamiento con pesas",3775,0,108,5,"",3775,0,0,NA,0,0,NA,NA,76,NA,NA,116
2020-02-11,"Entrenamiento con pesas",4827,0,110,7,"",4827,0,0,NA,0,0,NA,NA,84,NA,NA,210
2020-02-11,"Entrenamiento",3324,2.01,129,6,"",2746,12.2400003433228,2.18519997596741,4,33.2999992370605,0,109,57.2201957702637,98,NA,NA,245
2020-02-12,"Entrenamiento con pesas",4534,0,124,5,"",4534,0,0,NA,0,0,NA,NA,75,NA,NA,138
2020-02-13,"Entrenamiento",3714,2.34,138,3,"",3283,12.2400003433228,2.26799998283386,7,35.5,-0.905750691890717,108,56.8215408325195,70,NA,NA,131
2020-02-14,"Entrenamiento con pesas",4090,0,113,5,"",4090,0,0,NA,0,0,NA,NA,79,NA,NA,144
2020-02-15,"Entrenamiento con pesas",4702,0,115,6,"",4702,0,0,NA,0,0,NA,NA,77,NA,NA,161
2020-02-16,"Bicicleta",10895,82.17,172,77,"Giant TCR Composite 2",10145,59.760001373291,29.1312000274658,657,10.1000003814697,-0.0170378070324659,NA,NA,135,NA,NA,1310
2020-02-17,"Entrenamiento con pesas",3958,0,119,6,"",3958,0,0,NA,0,0,NA,NA,82,NA,NA,162
2020-02-18,"Entrenamiento con pesas",3639,0,99,4,"",3639,0,0,NA,0,0,NA,NA,75,NA,NA,112
2020-02-18,"Entrenamiento",3571,2.16,135,5,"",3306,10.8,2.18519997596741,4,26.1000003814697,-0.627856492996216,109,59.5150260925293,84,NA,NA,183
2020-02-19,"Entrenamiento con pesas",3747,0,105,5,"",3747,0,0,NA,0,0,NA,NA,77,NA,NA,121
2020-02-20,"Entrenamiento con pesas",3761,0,103,4,"",3761,0,0,NA,0,0,NA,NA,74,NA,NA,105
2020-02-20,"Entrenamiento",3764,2.58,125,3,"",3412,11.8799998283386,2.47680008411407,6,33.2999992370605,-1.71561050415039,123,61.6586265563965,67,NA,NA,115
2020-02-21,"Entrenamiento con pesas",4171,0,107,5,"",4171,0,0,NA,0,0,NA,NA,78,NA,NA,145
2020-02-22,"Entrenamiento",8470,4.04,120,13,"",7022,7.2,1.71719999313354,9,40,-0.0593794845044612,113,55.8490562438965,92,NA,NA,521
2020-02-23,"Caminata",5395,5.52,104,5,"",5185,8.27999982833862,3.6864001750946,19,10.5,-0.0398348681628704,92,51.5752792358398,69,NA,NA,224
2020-02-24,"Entrenamiento con pesas",4512,0,117,7,"",4512,0,0,NA,0,0,NA,NA,83,NA,NA,188
2020-02-25,"Entrenamiento con pesas",4353,0,114,7,"",4353,0,0,NA,0,0,NA,NA,85,NA,NA,201
2020-02-25,"Entrenamiento",3354,2.2,137,5,"",2968,12.6,2.36160006523132,4,19,0.0545058138668537,105,59.3376197814941,88,NA,NA,191
2020-02-26,"Entrenamiento con pesas",3890,0,112,4,"",3890,0,0,NA,0,0,NA,NA,73,NA,NA,113
